OLSRMut100_T17,205,0.82
OLSRMut101_T15,205,0.82
OLSRMut102_T22,205,0.82
OLSRMut103_T21,205,0.82
OLSRMut104_T4,205,0.82
OLSRMut105_T5,205,0.82
OLSRMut106_T17,205,0.82
OLSRMut107_T2,205,0.82
OLSRMut108_T23,205,0.82
OLSRMut109_T2,205,0.82
OLSRMut10_T5,205,0.82
OLSRMut110_T17,205,0.82
OLSRMut111_T8,205,0.82
OLSRMut112_T3,205,0.82
OLSRMut113_T19,205,0.82
OLSRMut114_T7,205,0.82
OLSRMut115_T8,205,0.82
OLSRMut116_T17,205,0.82
OLSRMut117_T1,221,0.884
OLSRMut118_T14,206,0.824
OLSRMut119_T19,205,0.82
OLSRMut11_T22,205,0.82
OLSRMut120_T10,205,0.82
OLSRMut121_T10,205,0.82
OLSRMut122_T8,205,0.82
OLSRMut123_T4,205,0.82
OLSRMut124_T8,205,0.82
OLSRMut125_T5,205,0.82
OLSRMut126_T1,205,0.82
OLSRMut127_T6,205,0.82
OLSRMut128_T6,205,0.82
OLSRMut129_T18,205,0.82
OLSRMut12_T2,205,0.82
OLSRMut130_T7,205,0.82
OLSRMut131_T21,205,0.82
OLSRMut132_T21,205,0.82
OLSRMut133_T17,205,0.82
OLSRMut134_T14,205,0.82
OLSRMut135_T11,205,0.82
OLSRMut136_T1,205,0.82
OLSRMut137_T16,205,0.82
OLSRMut138_T23,205,0.82
OLSRMut139_T8,205,0.82
OLSRMut13_T5,205,0.82
OLSRMut140_T16,205,0.82
OLSRMut141_T17,205,0.82
OLSRMut142_T2,205,0.82
OLSRMut143_T2,205,0.82
OLSRMut144_T19,205,0.82
OLSRMut145_T11,205,0.82
OLSRMut146_T3,205,0.82
OLSRMut147_T15,205,0.82
OLSRMut148_T18,205,0.82
OLSRMut149_T16,205,0.82
OLSRMut14_T10,205,0.82
OLSRMut150_T4,205,0.82
OLSRMut151_T22,205,0.82
OLSRMut152_T5,205,0.82
OLSRMut153_T8,205,0.82
OLSRMut154_T22,205,0.82
OLSRMut155_T16,205,0.82
OLSRMut156_T12,205,0.82
OLSRMut157_T19,205,0.82
OLSRMut158_T2,205,0.82
OLSRMut159_T23,205,0.82
OLSRMut15_T1,216,0.864
OLSRMut160_T12,205,0.82
OLSRMut161_T14,206,0.824
OLSRMut162_T16,205,0.82
OLSRMut163_T21,205,0.82
OLSRMut164_T9,205,0.82
OLSRMut165_T17,205,0.82
OLSRMut166_T16,205,0.82
OLSRMut167_T6,205,0.82
OLSRMut168_T17,205,0.82
OLSRMut169_T22,205,0.82
OLSRMut16_T6,205,0.82
OLSRMut170_T21,205,0.82
OLSRMut171_T3,205,0.82
OLSRMut172_T16,205,0.82
OLSRMut173_T11,205,0.82
OLSRMut174_T6,205,0.82
OLSRMut175_T5,205,0.82
OLSRMut176_T11,205,0.82
OLSRMut177_T4,205,0.82
OLSRMut178_T1,221,0.884
OLSRMut179_T16,205,0.82
OLSRMut17_T17,205,0.82
OLSRMut180_T1,221,0.884
OLSRMut181_T23,205,0.82
OLSRMut182_T9,205,0.82
OLSRMut183_T19,205,0.82
OLSRMut184_T18,205,0.82
OLSRMut185_T18,205,0.82
OLSRMut186_T1,205,0.82
OLSRMut187_T1,205,0.82
OLSRMut188_T2,205,0.82
OLSRMut189_T22,205,0.82
OLSRMut18_T14,206,0.824
OLSRMut190_T16,205,0.82
OLSRMut191_T6,205,0.82
OLSRMut192_T2,205,0.82
OLSRMut193_T9,205,0.82
OLSRMut194_T4,205,0.82
OLSRMut195_T2,205,0.82
OLSRMut196_T18,205,0.82
OLSRMut197_T3,205,0.82
OLSRMut198_T10,205,0.82
OLSRMut199_T8,216,0.864
OLSRMut19_T5,205,0.82
OLSRMut1_T15,205,0.82
OLSRMut200_T2,205,0.82
OLSRMut20_T2,205,0.82
OLSRMut21_T5,205,0.82
OLSRMut22_T23,205,0.82
OLSRMut23_T15,205,0.82
OLSRMut24_T19,205,0.82
OLSRMut25_T16,205,0.82
OLSRMut26_T15,205,0.82
OLSRMut27_T8,221,0.884
OLSRMut28_T11,205,0.82
